address,latitude,longitude,city,state,postal_code,price,price_sqft,#bedrooms,#bathrooms,sqft,url
120 Ralph Mcgill Blvd NE APT 902,33.764708,-84.383721,ATLANTA,GA,30308,166000,206,1,1,803,https://www.zillow.com/homedetails/120-Ralph-Mcgill-Blvd-NE-APT-902-Atlanta-GA-30308/82631350_zpid/
1200 Arbor Park Ln SW,33.725636,-84.496607,ATLANTA,GA,30311,192500,108,3,2.5,1782,https://www.zillow.com/homedetails/1200-Arbor-Park-Ln-SW-Atlanta-GA-30311/69376307_zpid/
1200 Hancock Dr NE,33.787214,-84.346919,ATLANTA,GA,30306,605000,270,4,2,2238,https://www.zillow.com/homedetails/1200-Hancock-Dr-NE-Atlanta-GA-30306/14507780_zpid/
1200 Redford Dr SE,33.685345,-84.35345,ATLANTA,GA,30315,40900,40,3,2,1000,https://www.zillow.com/homedetails/1200-Redford-Dr-SE-Atlanta-GA-30315/35881464_zpid/
1201 Kingsley Cir NE,33.821716,-84.34034,ATLANTA,GA,30324,645000,288,3,3,2232,https://www.zillow.com/homedetails/1201-Kingsley-Cir-NE-Atlanta-GA-30324/14542717_zpid/
1201 Madison Ln SE,33.883072,-84.523285,SMYRNA,GA,30080,165000,129,2,2,1277,https://www.zillow.com/homedetails/1201-Madison-Ln-SE-Smyrna-GA-30080/89575815_zpid/
1201 Pine Heights Dr NE,33.829139,-84.357769,ATLANTA,GA,30324,192500,154,2,2,1249,https://www.zillow.com/homedetails/1201-Pine-Heights-Dr-NE-Atlanta-GA-30324/55017151_zpid/
1201 Redford Dr SE,33.684847,-84.353125,ATLANTA,GA,30315,33000,32,3,2,1025,https://www.zillow.com/homedetails/1201-Redford-Dr-SE-Atlanta-GA-30315/35881450_zpid/
1202 Goodwin Rd NE,33.838755,-84.346345,ATLANTA,GA,30324,1570000,319,5,6,4911,https://www.zillow.com/homedetails/1202-Goodwin-Rd-NE-Atlanta-GA-30324/14550213_zpid/
1203 Milton Ter SE,33.721895,-84.381145,ATLANTA,GA,30315,125000,109,2,1,1140,https://www.zillow.com/homedetails/1203-Milton-Ter-SE-Atlanta-GA-30315/35882874_zpid/
1203 Riverscall Ln,33.901988,-84.438499,Atlanta,GA,30339,510000,252,4,4.5,2018,https://www.zillow.com/homedetails/1203-Riverscall-Ln-Atlanta-GA-30339/2095011251_zpid/
1203 Riverscall Ln,33.901988,-84.438501,ATLANTA,GA,30339,510000,252,4,4.5,2018,https://www.zillow.com/homedetails/1203-Riverscall-Ln-Atlanta-GA-30339/108597473_zpid/
1204 Cascade Park Dr SW,33.717431,-84.510799,ATLANTA,GA,30331,215500,100,3,2,2143,https://www.zillow.com/homedetails/1204-Cascade-Park-Dr-SW-Atlanta-GA-30331/88815902_zpid/
1204 Pine Heights Dr NE,33.829014,-84.355299,ATLANTA,GA,30324,239000,158,2,2,1504,https://www.zillow.com/homedetails/1204-Pine-Heights-Dr-NE-Atlanta-GA-30324/55017154_zpid/
1204 Poplar Grove Dr NE,33.79687,-84.339224,ATLANTA,GA,30306,480000,240,3,3,1999,https://www.zillow.com/homedetails/1204-Poplar-Grove-Dr-NE-Atlanta-GA-30306/14521718_zpid/
1204 Verdon Dr,33.960848,-84.340556,ATLANTA,GA,30338,389900,173,4,3,2241,https://www.zillow.com/homedetails/1204-Verdon-Dr-Atlanta-GA-30338/14586707_zpid/
1204 Vinings Forest Ln SE,33.877013,-84.506188,SMYRNA,GA,30080,183000,129,2,2,1412,https://www.zillow.com/homedetails/1204-Vinings-Forest-Ln-SE-Smyrna-GA-30080/60156054_zpid/
1204 Westridge Rd SW,33.722371,-84.44631,ATLANTA,GA,30311,85000,84,2,1,1008,https://www.zillow.com/homedetails/1204-Westridge-Rd-SW-Atlanta-GA-30311/35848835_zpid/
1205 Cameron Ct NE,33.784245,-84.340364,ATLANTA,GA,30306,400000,266,2,2,1500,https://www.zillow.com/homedetails/1205-Cameron-Ct-NE-Atlanta-GA-30306/14507734_zpid/
1205 Lanier Blvd NE,33.787695,-84.349472,ATLANTA,GA,30306,1590000,907,3,2,1757,https://www.zillow.com/homedetails/1205-Lanier-Blvd-NE-Atlanta-GA-30306/35918938_zpid/
1205 Madison Ln SE,33.883073,-84.523285,SMYRNA,GA,30080,165000,129,2,2,1277,https://www.zillow.com/homedetails/1205-Madison-Ln-SE-Smyrna-GA-30080/89576471_zpid/
1205 Oriole Dr SW,33.724602,-84.476166,Atlanta,GA,30311,40000,,4,2,--,https://www.zillow.com/homedetails/1205-Oriole-Dr-SW-Atlanta-GA-30311/2095626225_zpid/
1205 Standard Dr NE,33.855933,-84.340492,Brookhaven,GA,30319,475000,410,2,2,1156,https://www.zillow.com/homedetails/1205-Standard-Dr-NE-Brookhaven-GA-30319/14558706_zpid/
1205 Summit North Dr NE,33.828313,-84.361837,ATLANTA,GA,30324,136000,136,1,1,1000,https://www.zillow.com/homedetails/1205-Summit-North-Dr-NE-Atlanta-GA-30324/65466879_zpid/
1207 Beech Valley Rd NE,33.79683,-84.347676,ATLANTA,GA,30306,1340000,705,3,2,1900,https://www.zillow.com/homedetails/1207-Beech-Valley-Rd-NE-Atlanta-GA-30306/14521483_zpid/
1207 Glenridge Pl,33.902677,-84.349399,SANDY SPRINGS,GA,30342,550000,141,4,5,3900,https://www.zillow.com/homedetails/1207-Glenridge-Pl-Sandy-Springs-GA-30342/71756804_zpid/
1208 Mile Post Dr,33.937108,-84.344865,ATLANTA,GA,30338,609100,128,4,2.5,4755,https://www.zillow.com/homedetails/1208-Mile-Post-Dr-Atlanta-GA-30338/14583427_zpid/
1208 Redford Dr SE,33.685562,-84.353488,ATLANTA,GA,30315,16500,16,3,1,1025,https://www.zillow.com/homedetails/1208-Redford-Dr-SE-Atlanta-GA-30315/35881465_zpid/
1208 Weatherstone Dr NE,33.813018,-84.334873,ATLANTA,GA,30324,199900,169,2,2,1180,https://www.zillow.com/homedetails/1208-Weatherstone-Dr-NE-Atlanta-GA-30324/14532266_zpid/
1209 Hightower Rd NW,33.788077,-84.470047,ATLANTA,GA,30318,100000,57,4,3,1739,https://www.zillow.com/homedetails/1209-Hightower-Rd-NW-Atlanta-GA-30318/82630628_zpid/
1209 Pine Ridge Rd NE,33.842991,-84.348356,ATLANTA,GA,30324,207500,183,2,1,1128,https://www.zillow.com/homedetails/1209-Pine-Ridge-Rd-NE-Atlanta-GA-30324/35938331_zpid/
121 Bowen Cir SW,33.716189,-84.395068,ATLANTA,GA,30315,235000,131,3,3,1782,https://www.zillow.com/homedetails/121-Bowen-Cir-SW-Atlanta-GA-30315/65462456_zpid/
121 Bowen Cir SW,33.716189,-84.395068,ATLANTA,GA,30315,235000,131,3,3,1782,https://www.zillow.com/homedetails/121-Bowen-Cir-SW-Atlanta-GA-30315/65462456_zpid/
1210 Goodwin Rd NE,33.838884,-84.346043,ATLANTA,GA,30324,425000,237,3,2,1786,https://www.zillow.com/homedetails/1210-Goodwin-Rd-NE-Atlanta-GA-30324/14550214_zpid/
1210 Hardee St NE,33.755542,-84.347339,ATLANTA,GA,30307,445500,227,3,3,1961,https://www.zillow.com/homedetails/1210-Hardee-St-NE-Atlanta-GA-30307/124868758_zpid/
1210 Milton Ter SE,33.721473,-84.380719,ATLANTA,GA,30315,299000,172,3,3,1729,https://www.zillow.com/homedetails/1210-Milton-Ter-SE-Atlanta-GA-30315/35882888_zpid/
1210 Pine Ridge Rd NE,33.843474,-84.347648,ATLANTA,GA,30324,765000,170,5,5,4500,https://www.zillow.com/homedetails/1210-Pine-Ridge-Rd-NE-Atlanta-GA-30324/14550158_zpid/
1210 Summit North Dr NE,33.828313,-84.361837,Atlanta,GA,30324,141000,141,1,1,998,https://www.zillow.com/homedetails/1210-Summit-North-Dr-NE-Atlanta-GA-30324/65466884_zpid/
1211 Bickham Way SE,33.880373,-84.484942,SMYRNA,GA,30080,354000,120,4,3,2935,https://www.zillow.com/homedetails/1211-Bickham-Way-SE-Smyrna-GA-30080/35812674_zpid/
1211 Lanier Blvd NE,33.787836,-84.349471,ATLANTA,GA,30306,890000,264,5,4,3359,https://www.zillow.com/homedetails/1211-Lanier-Blvd-NE-Atlanta-GA-30306/35918937_zpid/
1212 Camelot Dr,33.602114,-84.475372,COLLEGE PARK,GA,30349,45500,21,3,3,2110,https://www.zillow.com/homedetails/1212-Camelot-Dr-College-Park-GA-30349/35827692_zpid/
1212 Highland Bluff Dr SE,33.889539,-84.451257,ATLANTA,GA,30339,142900,175,1,1,816,https://www.zillow.com/homedetails/1212-Highland-Bluff-Dr-SE-Atlanta-GA-30339/14319968_zpid/
1212 Hightower Rd NW,33.788201,-84.470814,ATLANTA,GA,30318,90000,39,4,4,2252,https://www.zillow.com/homedetails/1212-Hightower-Rd-NW-Atlanta-GA-30318/35923099_zpid/
1212 Lanier Blvd NE,33.787846,-84.350236,ATLANTA,GA,30306,1130000,251,6,5.5,4500,https://www.zillow.com/homedetails/1212-Lanier-Blvd-NE-Atlanta-GA-30306/35918969_zpid/
1212 Utoy Springs Rd SW,33.72132,-84.507356,Atlanta,GA,30331,53000,57,2,1,927,https://www.zillow.com/homedetails/1212-Utoy-Springs-Rd-SW-Atlanta-GA-30331/2107905076_zpid/
1212 Utoy Springs Rd SW APT 11,33.72112,-84.506699,ATLANTA,GA,30331,59000,,2,1,--,https://www.zillow.com/homedetails/1212-Utoy-Springs-Rd-SW-APT-11-Atlanta-GA-30331/65460387_zpid/
1212 Utoy Springs Rd SW APT 15,33.72112,-84.506699,ATLANTA,GA,30331,53000,57,2,1,927,https://www.zillow.com/homedetails/1212-Utoy-Springs-Rd-SW-APT-15-Atlanta-GA-30331/65460391_zpid/
1212 Utoy Springs Rd SW APT 18,33.72112,-84.506699,ATLANTA,GA,30331,31000,31,2,1,980,https://www.zillow.com/homedetails/1212-Utoy-Springs-Rd-SW-APT-18-Atlanta-GA-30331/65460394_zpid/
1212 Utoy Springs Rd SW APT 21,33.721126,-84.506703,ATLANTA,GA,30331,49500,56,2,1,875,https://www.zillow.com/homedetails/1212-Utoy-Springs-Rd-SW-APT-21-Atlanta-GA-30331/65460397_zpid/
1212 Utoy Springs Rd SW APT 34,33.72112,-84.506699,ATLANTA,GA,30331,53000,57,2,1,927,https://www.zillow.com/homedetails/1212-Utoy-Springs-Rd-SW-APT-34-Atlanta-GA-30331/65460410_zpid/
1214 Bolton Rd NW,33.789083,-84.494242,ATLANTA,GA,30331,65000,187,3,2,1451,https://www.zillow.com/homedetails/1214-Bolton-Rd-NW-Atlanta-GA-30331/35924932_zpid/
1214 Villa Dr NE,33.790657,-84.339943,ATLANTA,GA,30306,1300000,301,4,3,4318,https://www.zillow.com/homedetails/1214-Villa-Dr-NE-Atlanta-GA-30306/14520984_zpid/
1215 Gardenia St NW,33.756134,-84.427076,ATLANTA,GA,30314,15000,12,1,1,1190,https://www.zillow.com/homedetails/1215-Gardenia-St-NW-Atlanta-GA-30314/35845013_zpid/
1215 Westmont Rd SW,33.722088,-84.437939,ATLANTA,GA,30311,53000,57,2,1,923,https://www.zillow.com/homedetails/1215-Westmont-Rd-SW-Atlanta-GA-30311/35849091_zpid/
1216 Defoor #3B,33.808737,-84.425859,Atlanta,GA,30318,24500,14,3,2,1750,https://www.zillow.com/homedetails/1216-Defoor-3B-Atlanta-GA-30318/2091177573_zpid/
1216 Liberty Pkwy NW # 906,33.818783,-84.442419,ATLANTA,GA,30318,234000,176,3,4,1326,https://www.zillow.com/homedetails/1216-Liberty-Pkwy-NW-906-Atlanta-GA-30318/71759927_zpid/
1216 Oakland Ter SW,33.720743,-84.427748,ATLANTA,GA,30310,80000,77,3,1,1030,https://www.zillow.com/homedetails/1216-Oakland-Ter-SW-Atlanta-GA-30310/35840995_zpid/
1216 Poston Pl SE,33.888766,-84.51622,SMYRNA,GA,30080,305000,176,3,3.5,1728,https://www.zillow.com/homedetails/1216-Poston-Pl-SE-Smyrna-GA-30080/122145476_zpid/
1216 Summit North Dr NE,33.828313,-84.361837,ATLANTA,GA,30324,134000,134,1,1,998,https://www.zillow.com/homedetails/1216-Summit-North-Dr-NE-Atlanta-GA-30324/65466890_zpid/
1217 Highland Bluff Dr SE,33.889518,-84.451265,ATLANTA,GA,30339,180000,147,2,2,1224,https://www.zillow.com/homedetails/1217-Highland-Bluff-Dr-SE-Atlanta-GA-30339/14319988_zpid/
1217 Liberty Pkwy NW,33.819189,-84.443107,ATLANTA,GA,30318,233500,176,2,2.5,1326,https://www.zillow.com/homedetails/1217-Liberty-Pkwy-NW-Atlanta-GA-30318/71752597_zpid/
1217 Mcgill Park Ave NE,33.761959,-84.377268,ATLANTA,GA,30312,198900,198,1,1,1002,https://www.zillow.com/homedetails/1217-Mcgill-Park-Ave-NE-Atlanta-GA-30312/35878901_zpid/
1218 1ST St NW,33.7883,-84.46714,ATLANTA,GA,30318,15000,11,2,2,1300,https://www.zillow.com/homedetails/1218-1ST-St-NW-Atlanta-GA-30318/35923140_zpid/
1218 Mile Post Dr,33.936789,-84.344712,ATLANTA,GA,30338,595000,175,6,5,3391,https://www.zillow.com/homedetails/1218-Mile-Post-Dr-Atlanta-GA-30338/14583428_zpid/
1218 Poston Pl SE,33.888766,-84.51622,SMYRNA,GA,30080,302000,153,3,3.5,2111,https://www.zillow.com/homedetails/1218-Poston-Pl-SE-Smyrna-GA-30080/122145495_zpid/
122 Old Ivy Rd NE UNIT 18,33.854782,-84.378636,ATLANTA,GA,30342,1200000,303,4,4.5,3960,https://www.zillow.com/homedetails/122-Old-Ivy-Rd-NE-UNIT-18-Atlanta-GA-30342/71759478_zpid/
1220 Beecher St SW,33.732911,-84.427492,ATLANTA,GA,30310,113750,107,2,1,1056,https://www.zillow.com/homedetails/1220-Beecher-St-SW-Atlanta-GA-30310/35842389_zpid/
1220 Dunwoody Walk,33.956152,-84.338792,ATLANTA,GA,30338,489900,150,4,4,3253,https://www.zillow.com/homedetails/1220-Dunwoody-Walk-Atlanta-GA-30338/14586642_zpid/
1220 Poplar Grove Dr NE,33.796279,-84.338215,ATLANTA,GA,30306,440000,195,3,2.5,2255,https://www.zillow.com/homedetails/1220-Poplar-Grove-Dr-NE-Atlanta-GA-30306/14521723_zpid/
1221 Caroline St NE,33.758172,-84.348833,ATLANTA,GA,30307,205000,208,1,1.5,984,https://www.zillow.com/homedetails/1221-Caroline-St-NE-Atlanta-GA-30307/79988749_zpid/
1221 Caroline St NE,33.758172,-84.348833,ATLANTA,GA,30307,202000,207,1,2,975,https://www.zillow.com/homedetails/1221-Caroline-St-NE-Atlanta-GA-30307/79988153_zpid/
1221 Caroline St NE,33.758172,-84.348833,ATLANTA,GA,30307,187000,208,1,1.5,896,https://www.zillow.com/homedetails/1221-Caroline-St-NE-Atlanta-GA-30307/79991464_zpid/
1221 Caroline St NE APT 213,33.758291,-84.348418,Atlanta,GA,30307,210000,215,1,2,975,https://www.zillow.com/homedetails/1221-Caroline-St-NE-APT-213-Atlanta-GA-30307/2091365157_zpid/
1221 Grant St SE,33.721272,-84.376976,ATLANTA,GA,30315,429900,180,4,3,2383,https://www.zillow.com/homedetails/1221-Grant-St-SE-Atlanta-GA-30315/35876816_zpid/
1221 Lena St NW,33.756937,-84.427221,ATLANTA,GA,30314,98000,94,3,2,1036,https://www.zillow.com/homedetails/1221-Lena-St-NW-Atlanta-GA-30314/35844920_zpid/
1222 Briar Hills Dr NE,33.797497,-84.337908,ATLANTA,GA,30306,456000,341,3,2,1334,https://www.zillow.com/homedetails/1222-Briar-Hills-Dr-NE-Atlanta-GA-30306/14521743_zpid/
1222 Lockwood Dr SW,33.721809,-84.438427,ATLANTA,GA,30311,90500,70,3,1,1275,https://www.zillow.com/homedetails/1222-Lockwood-Dr-SW-Atlanta-GA-30311/35849093_zpid/
1224 E Rock Springs Rd NE,33.795929,-84.346626,ATLANTA,GA,30306,749000,191,4,3,3913,https://www.zillow.com/homedetails/1224-E-Rock-Springs-Rd-NE-Atlanta-GA-30306/14521460_zpid/
1224 Westmont Rd SW,33.721742,-84.437308,ATLANTA,GA,30311,179000,149,3,2,1200,https://www.zillow.com/homedetails/1224-Westmont-Rd-SW-Atlanta-GA-30311/65440731_zpid/
1225 Ashford Creek Park NE,33.896464,-84.332425,Brookhaven,GA,30319,272500,220,1,2,1237,https://www.zillow.com/homedetails/1225-Ashford-Creek-Park-NE-Brookhaven-GA-30319/79987299_zpid/
1225 Brookhaven Park Pl NE,33.865925,-84.338255,Brookhaven,GA,30319,399000,250,2,3,1592,https://www.zillow.com/homedetails/1225-Brookhaven-Park-Pl-NE-Brookhaven-GA-30319/2091318714_zpid/
1225 Brookhaven Park Pl NE,33.865825,-84.338817,Brookhaven,GA,30319,399000,250,2,3,1592,https://www.zillow.com/homedetails/1225-Brookhaven-Park-Pl-NE-Brookhaven-GA-30319/14559183_zpid/
1225 Euclid Ave NE,33.766148,-84.347697,ATLANTA,GA,30307,623800,244,6,4,2556,https://www.zillow.com/homedetails/1225-Euclid-Ave-NE-Atlanta-GA-30307/14479139_zpid/
1225 Graymont Dr SW,33.721728,-84.436819,ATLANTA,GA,30310,55000,40,2,1,1357,https://www.zillow.com/homedetails/1225-Graymont-Dr-SW-Atlanta-GA-30310/35840717_zpid/
1226 Bronx St NW,33.75736,-84.42778,ATLANTA,GA,30314,13000,12,2,1,1014,https://www.zillow.com/homedetails/1226-Bronx-St-NW-Atlanta-GA-30314/35844929_zpid/
1226 Graymont Dr SW,33.721673,-84.436211,ATLANTA,GA,30310,235000,122,3,3,1920,https://www.zillow.com/homedetails/1226-Graymont-Dr-SW-Atlanta-GA-30310/35840795_zpid/
1226 Martin Luther King Jr Dr SW,33.753129,-84.427571,ATLANTA,GA,30314,34000,29,2,1,1152,https://www.zillow.com/homedetails/1226-Martin-Luther-King-Jr-Dr-SW-Atlanta-GA-30314/35843758_zpid/
1226 Mlk Dr SW,33.753129,-84.427571,Atlanta,GA,30314,34000,29,3,1,1152,https://www.zillow.com/homedetails/1226-Mlk-Dr-SW-Atlanta-GA-30314/2092662298_zpid/
1227 N Highland Ave NE,33.788239,-84.355014,ATLANTA,GA,30306,545000,359,3,3,1517,https://www.zillow.com/homedetails/1227-N-Highland-Ave-NE-Atlanta-GA-30306/35918801_zpid/
1227-1229 N. Highland Ave Ne,33.788291,-84.355249,Atlanta,GA,30306,545000,359,3,3,1517,https://www.zillow.com/homedetails/1227-1229-N-Highland-Ave-Ne-Atlanta-GA-30306/2092874424_zpid/
1228 Druid Knoll Dr NE,33.842033,-84.340724,Brookhaven,GA,30319,234500,167,2,1.5,1400,https://www.zillow.com/homedetails/1228-Druid-Knoll-Dr-NE-Brookhaven-GA-30319/14550434_zpid/
1229 Mecaslin St NW UNIT 7,33.788407,-84.399588,Atlanta,GA,30318,456000,329,3,3.5,1682,https://www.zillow.com/homedetails/1229-Mecaslin-St-NW-UNIT-7-Atlanta-GA-30318/2091020503_zpid/
123 Atlanta Ave SE,33.730079,-84.383888,ATLANTA,GA,30315,247500,135,3,2,1832,https://www.zillow.com/homedetails/123-Atlanta-Ave-SE-Atlanta-GA-30315/35882535_zpid/
123 Claire Dr SE,33.704743,-84.38424,ATLANTA,GA,30315,15100,33,3,2,1260,https://www.zillow.com/homedetails/123-Claire-Dr-SE-Atlanta-GA-30315/35883549_zpid/
123 Fair Haven Way SE,33.896854,-84.495662,SMYRNA,GA,30080,175500,140,2,2,1250,https://www.zillow.com/homedetails/123-Fair-Haven-Way-SE-Smyrna-GA-30080/14310142_zpid/
123 Stafford St SW,33.751863,-84.42754,ATLANTA,GA,30314,15000,13,2,1,1125,https://www.zillow.com/homedetails/123-Stafford-St-SW-Atlanta-GA-30314/35844104_zpid/
1230 Avon Ave SW,33.72194,-84.428234,ATLANTA,GA,30310,127500,80,3,1,1587,https://www.zillow.com/homedetails/1230-Avon-Ave-SW-Atlanta-GA-30310/35840960_zpid/
1230 Fairview Rd NE,33.772623,-84.34711,ATLANTA,GA,30306,890000,228,4,3,3887,https://www.zillow.com/homedetails/1230-Fairview-Rd-NE-Atlanta-GA-30306/14479382_zpid/
1230 Piedmont Ave NE APT 201,33.788714,-84.377453,ATLANTA,GA,30309,234000,262,1,1,893,https://www.zillow.com/homedetails/1230-Piedmont-Ave-NE-APT-201-Atlanta-GA-30309/35931626_zpid/
1230 Piedmont Ave NE APT 303,33.788714,-84.377453,ATLANTA,GA,30309,214900,245,1,1,877,https://www.zillow.com/homedetails/1230-Piedmont-Ave-NE-APT-303-Atlanta-GA-30309/35931636_zpid/
1230 Piedmont Ave NE APT 401,33.788714,-84.377453,ATLANTA,GA,30309,235000,263,1,1,893,https://www.zillow.com/homedetails/1230-Piedmont-Ave-NE-APT-401-Atlanta-GA-30309/35931642_zpid/
1230 Virginia Ct NE,33.779624,-84.346848,Atlanta,GA,30306,539900,378,3,3.5,1428,https://www.zillow.com/homedetails/1230-Virginia-Ct-NE-Atlanta-GA-30306/240156280_zpid/
1230 Weatherstone Dr NE,33.81288,-84.334261,ATLANTA,GA,30324,249500,157,2,4,1585,https://www.zillow.com/homedetails/1230-Weatherstone-Dr-NE-Atlanta-GA-30324/14532277_zpid/
1230 Westridge Rd SW,33.721665,-84.446349,ATLANTA,GA,30311,220000,66,3,3,3300,https://www.zillow.com/homedetails/1230-Westridge-Rd-SW-Atlanta-GA-30311/35848855_zpid/
1231 Briarcliff Rd NE,33.787036,-84.339534,ATLANTA,GA,30306,478000,248,4,2,1920,https://www.zillow.com/homedetails/1231-Briarcliff-Rd-NE-Atlanta-GA-30306/14507701_zpid/
1231 Epworth St SW,33.721425,-84.43121,ATLANTA,GA,30310,14400,10,3,1,1399,https://www.zillow.com/homedetails/1231-Epworth-St-SW-Atlanta-GA-30310/35840907_zpid/
1231 Mansfield Ave NE,33.767863,-84.347051,ATLANTA,GA,30307,400000,335,2,1,1194,https://www.zillow.com/homedetails/1231-Mansfield-Ave-NE-Atlanta-GA-30307/14479118_zpid/
1231 Reeder Cir NE,33.793228,-84.346849,ATLANTA,GA,30306,559000,400,3,2,1396,https://www.zillow.com/homedetails/1231-Reeder-Cir-NE-Atlanta-GA-30306/14521062_zpid/
1231 Westridge Rd SW,33.721622,-84.447262,ATLANTA,GA,30311,241000,132,3,3,1818,https://www.zillow.com/homedetails/1231-Westridge-Rd-SW-Atlanta-GA-30311/35853823_zpid/
1232 Avonwood Cir SW,33.721523,-84.443231,ATLANTA,GA,30311,178000,143,3,2,1243,https://www.zillow.com/homedetails/1232-Avonwood-Cir-SW-Atlanta-GA-30311/35849067_zpid/
1232 W Nancy Creek Dr NE,33.904015,-84.338325,Brookhaven,GA,30319,600000,182,4,3,3287,https://www.zillow.com/homedetails/1232-W-Nancy-Creek-Dr-NE-Brookhaven-GA-30319/14576480_zpid/
1232 W Nancy Creek Ne,33.904016,-84.338326,Brookhaven,GA,30319,600000,182,4,3,3287,https://www.zillow.com/homedetails/1232-W-Nancy-Creek-Ne-Brookhaven-GA-30319/2090792786_zpid/
1233 Milton Ter SE,33.721053,-84.382009,ATLANTA,GA,30315,100000,89,2,1,1118,https://www.zillow.com/homedetails/1233-Milton-Ter-SE-Atlanta-GA-30315/35882881_zpid/
1235 Dunwoody Walk,33.955681,-84.338105,ATLANTA,GA,30338,440000,151,3,4,2905,https://www.zillow.com/homedetails/1235-Dunwoody-Walk-Atlanta-GA-30338/14586226_zpid/
1235 Mansfield Ave NE,33.767912,-84.346893,ATLANTA,GA,30307,511000,342,2,2,1492,https://www.zillow.com/homedetails/1235-Mansfield-Ave-NE-Atlanta-GA-30307/14479117_zpid/
1236 Asterwood Lane Sw,33.720427,-84.537687,Atlanta,GA,30331,287000,91,5,4,3126,https://www.zillow.com/homedetails/1236-Asterwood-Lane-Sw-Atlanta-GA-30331/2092429001_zpid/
1237 Lucile Ave SW,33.742582,-84.428182,ATLANTA,GA,30310,380000,204,3,3,1856,https://www.zillow.com/homedetails/1237-Lucile-Ave-SW-Atlanta-GA-30310/35842728_zpid/
1237 Reeder Cir NE,33.793224,-84.346652,ATLANTA,GA,30306,950000,318,5,4,2979,https://www.zillow.com/homedetails/1237-Reeder-Cir-NE-Atlanta-GA-30306/14521061_zpid/
1238 Ladd St SW,33.727103,-84.428238,ATLANTA,GA,30310,118000,,3,2,--,https://www.zillow.com/homedetails/1238-Ladd-St-SW-Atlanta-GA-30310/82631572_zpid/
"1239 Brooke Greene , NE",33.877519,-84.339269,Brookhaven,GA,30319,775000,139,6,6,5550,https://www.zillow.com/homedetails/1239-Brooke-Greene-NE-Brookhaven-GA-30319/59937433_zpid/
1239 Graymont Dr SW,33.721318,-84.436822,ATLANTA,GA,30310,45000,43,2,2,1044,https://www.zillow.com/homedetails/1239-Graymont-Dr-SW-Atlanta-GA-30310/35840720_zpid/
1239 Oak Park Dr NE,33.785865,-84.33963,ATLANTA,GA,30306,365000,207,2,3,1760,https://www.zillow.com/homedetails/1239-Oak-Park-Dr-NE-Atlanta-GA-30306/59932017_zpid/
124 Barkley Ln,33.913889,-84.362698,ATLANTA,GA,30328,462000,183,3,3.5,2518,https://www.zillow.com/homedetails/124-Barkley-Ln-Atlanta-GA-30328/125815806_zpid/
124 Haygood Ave SE,33.726683,-84.383942,ATLANTA,GA,30315,103000,90,2,1.5,1138,https://www.zillow.com/homedetails/124-Haygood-Ave-SE-Atlanta-GA-30315/35882686_zpid/
124 Willis Mill Rd SW,33.749977,-84.466226,ATLANTA,GA,30311,60000,60,3,1,999,https://www.zillow.com/homedetails/124-Willis-Mill-Rd-SW-Atlanta-GA-30311/35863659_zpid/
1240 Beech Haven Rd NE,33.81669,-84.340703,ATLANTA,GA,30324,805000,159,5,5,5054,https://www.zillow.com/homedetails/1240-Beech-Haven-Rd-NE-Atlanta-GA-30324/14532902_zpid/
1240 Lavista Cir NE,33.81307,-84.344105,ATLANTA,GA,30324,420000,195,3,4,2144,https://www.zillow.com/homedetails/1240-Lavista-Cir-NE-Atlanta-GA-30324/122726152_zpid/
1240 Reeder Cir NE,33.793743,-84.346542,ATLANTA,GA,30306,1140000,312,4,4,3651,https://www.zillow.com/homedetails/1240-Reeder-Cir-NE-Atlanta-GA-30306/14521089_zpid/
1240 Woodland Ave NE,33.813882,-84.347057,Atlanta,GA,30324,218000,159,3,2,1368,https://www.zillow.com/homedetails/1240-Woodland-Ave-NE-Atlanta-GA-30324/14533013_zpid/
1240 Woodland Ave NE,33.813882,-84.347057,Atlanta,GA,30324,105000,136,1,1,772,https://www.zillow.com/homedetails/1240-Woodland-Ave-NE-Atlanta-GA-30324/14533014_zpid/
1241 Lullwater Park Cir,33.776855,-84.346356,ATLANTA,GA,30306,640000,228,3,4,2800,https://www.zillow.com/homedetails/1241-Lullwater-Park-Cir-Atlanta-GA-30306/89580903_zpid/
1241 Redford Dr SE,33.685902,-84.353012,ATLANTA,GA,30315,74900,54,5,2,1380,https://www.zillow.com/homedetails/1241-Redford-Dr-SE-Atlanta-GA-30315/35881445_zpid/
