title,address,latitude,longitude,city,state,postal_code,price,#bedrooms,#bathrooms,sqft,real estate provider,url
House For Sale,6990 Northgreen Dr,33.949902,-84.359975,Atlanta,GA,30328,"$489,800 ",4,3,"3,472",EXP Realty LLC,https://www.zillow.com/homedetails/6990-Northgreen-Dr-Atlanta-GA-30328/35926040_zpid/
New Construction,6471 Meridian Way,33.932101,-84.366697,Sandy Springs,GA,30328,"$879,646 ",4,4,"3,321",,https://www.zillow.com/homedetails/6471-Meridian-Way-Sandy-Springs-GA-30328/2090962442_zpid/
Condo For Sale,300 Johnson Ferry Rd,33.925677,-84.376933,Atlanta,GA,30328,"$89,900 ",1,1,760,BHGRE Metro Brokers,https://www.zillow.com/homedetails/300-Johnson-Ferry-Rd-Atlanta-GA-30328/2102977750_zpid/
Condo For Sale,7164 Stonington Dr,33.948596,-84.372713,Sandy Springs,GA,30328,"$180,000 ",3,4,"1,980",,https://www.zillow.com/homedetails/7164-Stonington-Dr-Sandy-Springs-GA-30328/35937692_zpid/
House For Sale,1270 Heards Ferry Rd,33.91754,-84.430992,Atlanta,GA,30328,"$1,250,000 ",6,6,"6,260",Dorsey Alston Realtors,https://www.zillow.com/homedetails/1270-Heards-Ferry-Rd-Atlanta-GA-30328/35919449_zpid/
House For Sale,430 Cameron Valley Ct,33.913574,-84.428549,Sandy Springs,GA,30328,"$739,000 ",5,5,"4,075",SOLID SOURCE REALTY GA LLC,https://www.zillow.com/homedetails/430-Cameron-Valley-Ct-Sandy-Springs-GA-30328/35919483_zpid/
House For Sale,795 Spalding Dr,33.953655,-84.359828,Sandy Springs,GA,30328,"$470,000 ",5,5,"2,636",,https://www.zillow.com/homedetails/795-Spalding-Dr-Sandy-Springs-GA-30328/35925811_zpid/
New Construction,740 Abernathy Rd NE # SUQIT6,33.937569,-84.365104,Sandy Springs,GA,30328,"$689,900 ",3,3.5,"3,216",,https://www.zillow.com/community/aria/2094950511_zpid/
House For Sale,720 Hunting View Pt,33.937077,-84.393968,Sandy Springs,GA,30328,"$719,900 ",4,4,"3,086",PalmerHouse Properties,https://www.zillow.com/homedetails/720-Hunting-View-Pt-Sandy-Springs-GA-30328/35904633_zpid/
House For Sale,494 Colewood Way,33.928285,-84.400522,Atlanta,GA,30328,"$650,000 ",4,4,"2,802",Berkshire Hathaway HomeServices Georgia Properties - Dunwoody Sandy Springs,https://www.zillow.com/homedetails/494-Colewood-Way-Atlanta-GA-30328/35905549_zpid/
Townhouse For Sale,2065 Wheaton Way # 19,33.9146,-84.385,Sandy Springs,GA,30328,"$694,210 ",4,5,"3,125",Mark Spain Real Estate,https://www.zillow.com/homedetails/2065-Wheaton-Way-19-Sandy-Springs-GA-30328/2091068575_zpid/
House For Sale,530 Cameron Manor Way,33.918,-84.388099,Sandy Springs,GA,30328,"$615,000 ",5,5,"3,679",,https://www.zillow.com/homedetails/530-Cameron-Manor-Way-Sandy-Springs-GA-30328/35903813_zpid/
Condo For Sale,475 Mount Vernon Hwy UNIT 201A,33.924173,-84.369314,Atlanta,GA,30327,"$91,000 ",2,2,932,DUNWOODY BROKERS LLC,https://www.zillow.com/homedetails/475-Mount-Vernon-Hwy-UNIT-201A-Atlanta-GA-30327/35936333_zpid/
House For Sale,510 Hunters Crossing Dr,33.94829,-84.350231,Atlanta,GA,30328,"$625,000 ",4,5,"4,412",,https://www.zillow.com/homedetails/510-Hunters-Crossing-Dr-Atlanta-GA-30328/65442241_zpid/
House For Sale,5 Long Island Pl,33.928198,-84.386936,Sandy Springs,GA,30328,"$859,900 ",5,4,"3,042",Berkshire Hathaway HomeServices Georgia Properties - Buckhead Office,https://www.zillow.com/homedetails/5-Long-Island-Pl-Sandy-Springs-GA-30328/35904100_zpid/
New Construction,7309 Twin Branch Rd,33.954456,-84.348049,Sandy Springs,GA,30328,"$1,199,000 ",6,6,"5,300",,https://www.zillow.com/homedetails/7309-Twin-Branch-Rd-Sandy-Springs-GA-30328/35920765_zpid/
House For Sale,6620 Brandon Mill Rd,33.936136,-84.389922,Sandy Springs,GA,30328,"$439,900 ",3,2,"2,556",KELLER KNAPP INC,https://www.zillow.com/homedetails/6620-Brandon-Mill-Rd-Sandy-Springs-GA-30328/35904329_zpid/
New Construction,201 Belle Ln # 1,33.9136,-84.381,Sandy Springs,GA,30328,"$980,000 ",5,6,"4,236",Engel & Volkers Buckhead Atl.,https://www.zillow.com/homedetails/201-Belle-Ln-1-Sandy-Springs-GA-30328/2091215979_zpid/
House For Sale,515 Abernathy Rd,33.9369,-84.37048,Sandy Springs,GA,30328,"$475,000 ",5,3,"2,500",Atlanta Communities,https://www.zillow.com/homedetails/515-Abernathy-Rd-Sandy-Springs-GA-30328/35936859_zpid/
House For Sale,1455 N Riverside Cir,33.944983,-84.402549,Sandy Springs,GA,30328,"$1,050,000 ",5,6,"5,155",RE/MAX Around Atlanta,https://www.zillow.com/homedetails/1455-N-Riverside-Cir-Sandy-Springs-GA-30328/35904912_zpid/
For Sale by Owner,25 Pointe Ridge Dr,33.941637,-84.406011,Atlanta,GA,30328,"$1,200,000 ",4,5,"4,266",,https://www.zillow.com/homedetails/25-Pointe-Ridge-Dr-Atlanta-GA-30328/35905131_zpid/
New Construction,740 Abernathy Rd NE # NOTI9U,33.937569,-84.365104,Sandy Springs,GA,30328,"$1,064,900 ",3,4.5,"4,163",,https://www.zillow.com/community/aria/2094925443_zpid/
House For Sale,155 Black Water Cv,33.937015,-84.399114,Sandy Springs,GA,30328,"$629,000 ",5,4,"4,208",,https://www.zillow.com/homedetails/155-Black-Water-Cv-Sandy-Springs-GA-30328/35904997_zpid/
House For Sale,935 Riverside Trce,33.924421,-84.420173,Sandy Springs,GA,30328,"$975,000 ",5,6,"4,823",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/935-Riverside-Trce-Sandy-Springs-GA-30328/35913006_zpid/
Townhouse For Sale,108 Bradford Dr,33.915434,-84.363005,Atlanta,GA,30328,"$495,000 ",3,4,"2,518",REDFIN CORPORATION,https://www.zillow.com/homedetails/108-Bradford-Dr-Atlanta-GA-30328/125809316_zpid/
Townhouse For Sale,7295 Highland Blf,33.952068,-84.365876,Atlanta,GA,30328,"$349,900 ",3,4,"1,865",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/7295-Highland-Blf-Atlanta-GA-30328/123477890_zpid/
New Construction,6377 Radiant Trce,33.932645,-84.366231,Sandy Springs,GA,30328,"$649,900 ",3,4,"3,109",,https://www.zillow.com/homedetails/6377-Radiant-Trce-Sandy-Springs-GA-30328/2091365587_zpid/
House For Sale,34 River Park Dr,33.949674,-84.387622,Sandy Springs,GA,30328,"$589,900 ",5,4,"3,240",Coldwell Banker Residential Brokerage - Perimeter,https://www.zillow.com/homedetails/34-River-Park-Dr-Sandy-Springs-GA-30328/35904713_zpid/
New Construction,6377 Radiant Trce # 60,33.9314,-84.3762,Sandy Springs,GA,30328,"$649,900 ",3,4,"3,109","Ashton Woods Realty, Llc",https://www.zillow.com/homedetails/6377-Radiant-Trce-60-Sandy-Springs-GA-30328/2091419993_zpid/
New Construction,6479 Canopy Dr,33.937507,-84.363288,Sandy Springs,GA,30328,"$829,900 ",5,4,"3,262",,https://www.zillow.com/homedetails/6479-Canopy-Dr-Sandy-Springs-GA-30328/2091420977_zpid/
Townhouse For Sale,5720 Taylor Way # 3,33.9314,-84.3762,Atlanta,GA,30328,"$439,334 ",3,3,"1,867",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5720-Taylor-Way-3-Atlanta-GA-30328/2091427102_zpid/
Townhouse For Sale,5730 Taylor Way # 8,33.9314,-84.3762,Sandy Springs,GA,30328,"$440,808 ",3,3,"1,854",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5730-Taylor-Way-8-Sandy-Springs-GA-30328/2091427096_zpid/
Townhouse For Sale,5722 Taylor Way # 4,33.9314,-84.3762,Atlanta,GA,30328,"$441,408 ",3,3,"1,867",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5722-Taylor-Way-4-Atlanta-GA-30328/2091427103_zpid/
Townhouse For Sale,5724 Taylor Way # 5,33.9314,-84.3762,Sandy Springs,GA,30328,"$444,334 ",3,3,"1,867",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5724-Taylor-Way-5-Sandy-Springs-GA-30328/2091427099_zpid/
Townhouse For Sale,5716 Taylor Way # 1,33.9314,-84.3762,Atlanta,GA,30328,"$456,334 ",3,3,"1,867",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5716-Taylor-Way-1-Atlanta-GA-30328/2091427101_zpid/
Townhouse For Sale,5726 Taylor Way # 6,33.9314,-84.3762,Atlanta,GA,30328,"$458,308 ",3,3,"1,867",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5726-Taylor-Way-6-Atlanta-GA-30328/2091427098_zpid/
Townhouse For Sale,5732 Taylor Way # 9,33.9314,-84.3762,Sandy Springs,GA,30328,"$437,959 ",3,3,"1,854",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5732-Taylor-Way-9-Sandy-Springs-GA-30328/2091427097_zpid/
Townhouse For Sale,5718 Taylor Way # 2,33.9314,-84.3762,Atlanta,GA,30328,"$446,308 ",3,3,"1,867",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/5718-Taylor-Way-2-Atlanta-GA-30328/2091427100_zpid/
New Construction,3008 Eamont Ter,33.914116,-84.383711,Sandy Springs,GA,30328,"$861,070 ",5,5,"3,975",,https://www.zillow.com/homedetails/3008-Eamont-Ter-Sandy-Springs-GA-30328/2091438804_zpid/
New Construction,2065 Wheaton Way,33.914116,-84.383711,Sandy Springs,GA,30328,"$694,210 ",4,5,"3,225",,https://www.zillow.com/homedetails/2065-Wheaton-Way-Sandy-Springs-GA-30328/2094460864_zpid/
House For Sale,505 River Valley Rd,33.928988,-84.403797,Sandy Springs,GA,30328,"$638,000 ",4,6,"4,810",,https://www.zillow.com/homedetails/505-River-Valley-Rd-Sandy-Springs-GA-30328/35905583_zpid/
House For Sale,6885 Hunters Knl,33.942886,-84.350699,Sandy Springs,GA,30328,"$599,000 ",5,4,"3,974",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/6885-Hunters-Knl-Sandy-Springs-GA-30328/35917970_zpid/
New Construction,2009 Wheaton Way # V5CXZG,33.914116,-84.383711,Sandy Springs,GA,30328,"$697,990 ",4,3.5,"3,225",,https://www.zillow.com/community/atwater/2096260020_zpid/
New Construction,740 Abernathy Rd NE # YPT5RZ,33.937569,-84.365104,Sandy Springs,GA,30328,"$364,900 ",1,1.5,"1,036",,https://www.zillow.com/community/aria/2094950485_zpid/
New Construction,740 Abernathy Rd NE # 82XVO6,33.937569,-84.365104,Sandy Springs,GA,30328,"$404,900 ",1,2.5,"1,615",,https://www.zillow.com/community/aria/2094950484_zpid/
Condo For Sale,799 Hammond Dr,33.917487,-84.3594,Atlanta,GA,30328,"$278,500 ",2,3,"1,250",Keller Williams Atl.Perimeter,https://www.zillow.com/homedetails/799-Hammond-Dr-Atlanta-GA-30328/2104193574_zpid/
Condo For Sale,799 Hammond Dr UNIT 409,33.917487,-84.3594,Sandy Springs,GA,30328,"$278,500 ",2,3,"1,252",,https://www.zillow.com/homedetails/799-Hammond-Dr-UNIT-409-Sandy-Springs-GA-30328/69365341_zpid/
New Construction,740 Abernathy Rd NE # ENSPNM,33.937569,-84.365104,Sandy Springs,GA,30328,"$569,900 ",3,3.5,"2,344",,https://www.zillow.com/community/aria/2094950488_zpid/
House For Sale,140 River North Ct,33.947341,-84.39603,Sandy Springs,GA,30328,"$695,000 ",4,4,"4,741",,https://www.zillow.com/homedetails/140-River-North-Ct-Sandy-Springs-GA-30328/35904762_zpid/
House For Sale,989 Winding Creek Trl,33.932323,-84.408011,Sandy Springs,GA,30328,"$499,000 ",3,2,"2,699",Ansley Atlanta Real Estate,https://www.zillow.com/homedetails/989-Winding-Creek-Trl-Sandy-Springs-GA-30328/35912736_zpid/
New Construction,740 Abernathy Rd NE # AGNVXL,33.937569,-84.365104,Sandy Springs,GA,30328,"$684,900 ",3,3.5,"3,109",,https://www.zillow.com/community/aria/2094950505_zpid/
New Construction,740 Abernathy Rd NE # Q6SEJV,33.937569,-84.365104,Sandy Springs,GA,30328,"$999,900 ",3,3,"3,108",,https://www.zillow.com/community/aria/2094925442_zpid/
New Construction,740 Abernathy Rd NE # PI2BRU,33.937569,-84.365104,Sandy Springs,GA,30328,"$564,900 ",3,3.5,"2,171",,https://www.zillow.com/community/aria/2094950489_zpid/
New Construction,740 Abernathy Rd NE # JGEYS,33.937569,-84.365104,Sandy Springs,GA,30328,"$924,900 ",3,3.5,"4,011",,https://www.zillow.com/community/aria/2094925441_zpid/
New Construction,740 Abernathy Rd NE # 1YN9B6,33.937569,-84.365104,Sandy Springs,GA,30328,"$684,900 ",4,3.5,"3,216",,https://www.zillow.com/community/aria/2094950502_zpid/
For Sale by Owner,455 Stone Mill Trl,33.945023,-84.384438,Sandy Springs,GA,30328,"$1,776,074 ",4,5,"3,522",,https://www.zillow.com/homedetails/455-Stone-Mill-Trl-Sandy-Springs-GA-30328/35939276_zpid/
New Construction,740 Abernathy Rd NE # TGC5RN,33.937569,-84.365104,Sandy Springs,GA,30328,"$559,900 ",3,3.5,"2,285",,https://www.zillow.com/community/aria/2094950509_zpid/
New Construction,740 Abernathy Rd NE # 3LRSZH,33.937569,-84.365104,Sandy Springs,GA,30328,"$939,900 ",3,4.5,"4,198",,https://www.zillow.com/community/aria/2094925439_zpid/
New Construction,2064 Wheaton Way,33.914116,-84.383711,Sandy Springs,GA,30328,"$694,225 ",4,4,"3,050",,https://www.zillow.com/homedetails/2064-Wheaton-Way-Sandy-Springs-GA-30328/2091711655_zpid/
New Construction,740 Abernathy Rd NE # 7PRVVC,33.937569,-84.365104,Sandy Springs,GA,30328,"$584,900 ",3,3.5,"2,776",,https://www.zillow.com/community/aria/2094950487_zpid/
New Construction,740 Abernathy Rd NE # N30WTZ,33.937569,-84.365104,Sandy Springs,GA,30328,"$694,900 ",3,3.5,"3,232",,https://www.zillow.com/community/aria/2094950506_zpid/
House For Sale,640 River Valley Rd,33.924828,-84.406244,Atlanta,GA,30328,"$635,000 ",4,2,"2,597",,https://www.zillow.com/homedetails/640-River-Valley-Rd-Atlanta-GA-30328/35905836_zpid/
New Construction,740 Abernathy Rd NE # LSR247,33.937569,-84.365104,Sandy Springs,GA,30328,"$659,900 ",3,3.5,"2,948",,https://www.zillow.com/community/aria/2094950495_zpid/
House For Sale,1 Bonnie Ln,33.928848,-84.386099,Sandy Springs,GA,30328,"$640,000 ",6,5,"4,013",,https://www.zillow.com/homedetails/1-Bonnie-Ln-Sandy-Springs-GA-30328/65452370_zpid/
New Construction,740 Abernathy Rd NE # 2D96PO,33.937569,-84.365104,Sandy Springs,GA,30328,"$584,900 ",3,3.5,"2,776",,https://www.zillow.com/community/aria/2094950486_zpid/
New Construction,5995 Teton Way # B-4,33.9314,-84.3762,Sandy Springs,GA,30328,"$859,000 ",4,4,"3,492",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/5995-Teton-Way-B-4-Sandy-Springs-GA-30328/2091796489_zpid/
House For Sale,435 Amberidge Trl,33.935383,-84.40203,Sandy Springs,GA,30328,"$629,900 ",5,3,"3,720",,https://www.zillow.com/homedetails/435-Amberidge-Trl-Sandy-Springs-GA-30328/35905494_zpid/
Townhouse For Sale,104 Bradford Dr,33.9145,-84.3622,Atlanta,GA,30328,"$510,000 ",3,4,"2,528",,https://www.zillow.com/homedetails/104-Bradford-Dr-Atlanta-GA-30328/125114986_zpid/
House For Sale,7430 Talbot Colony,33.954273,-84.355306,Sandy Springs,GA,30328,"$499,995 ",4,3,"3,196",Mark Spain Real Estate,https://www.zillow.com/homedetails/7430-Talbot-Colony-Sandy-Springs-GA-30328/35920815_zpid/
New Construction,325 River Valley Rd,33.933924,-84.398347,Atlanta,GA,30328,"$2,450,000 ",6,7,"5,063",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/325-River-Valley-Rd-Atlanta-GA-30328/35905466_zpid/
New Construction,740 Abernathy Rd NE # OFHIXC,33.937569,-84.365104,Sandy Springs,GA,30328,"$819,900 ",4,3.5,"3,221",,https://www.zillow.com/community/aria/2094950494_zpid/
House For Sale,394 Carriage Dr,33.926088,-84.374264,Sandy Springs,GA,30328,"$1,175,000 ",5,7,"6,009",,https://www.zillow.com/homedetails/394-Carriage-Dr-Sandy-Springs-GA-30328/35936226_zpid/
New Construction,740 Abernathy Rd NE # 36QGKH,33.937569,-84.365104,Sandy Springs,GA,30328,"$559,900 ",3,3.5,"2,285",,https://www.zillow.com/community/aria/2094950493_zpid/
House For Sale,825 Spalding Dr,33.954351,-84.359258,Sandy Springs,GA,30328,"$425,000 ",4,3,"5,123",Berkshire Hathaway HomeServices Georgia Properties - Dunwoody Sandy Springs,https://www.zillow.com/homedetails/825-Spalding-Dr-Sandy-Springs-GA-30328/35925809_zpid/
House For Sale,6440 River Chase Cir,33.922674,-84.424326,Sandy Springs,GA,30328,"$720,000 ",4,3,"3,608",Coldwell Banker Residential Brokerage - Sandy Springs,https://www.zillow.com/homedetails/6440-River-Chase-Cir-Sandy-Springs-GA-30328/35912963_zpid/
Condo For Sale,6980 Roswell Rd UNIT K12,33.945119,-84.372969,Atlanta,GA,30328,"$173,500 ",2,1,"1,139",BHGRE METRO BROKERS,https://www.zillow.com/homedetails/6980-Roswell-Rd-UNIT-K12-Atlanta-GA-30328/98003705_zpid/
House For Sale,410 Dalrymple Rd,33.955685,-84.374484,Sandy Springs,GA,30328,"$569,900 ",4,3,"3,832",Muffley & Associates,https://www.zillow.com/homedetails/410-Dalrymple-Rd-Sandy-Springs-GA-30328/2096956357_zpid/
New Construction,740 Abernathy Rd NE # GSIEYD,33.937569,-84.365104,Sandy Springs,GA,30328,"$799,900 ",4,3.5,"3,262",,https://www.zillow.com/community/aria/2094950504_zpid/
Condo For Sale,475 Mount Vernon Hwy NE APT B210,33.923857,-84.369362,Sandy Springs,GA,30328,"$82,900 ",2,2,932,HAYNES AND ASSOCIATES,https://www.zillow.com/homedetails/475-Mount-Vernon-Hwy-NE-APT-B210-Sandy-Springs-GA-30328/35936342_zpid/
House For Sale,695 Glenairy Dr,33.921428,-84.36371,Atlanta,GA,30328,"$1,600,000 ",6,7,"4,700",Dorsey Alston Realtors,https://www.zillow.com/homedetails/695-Glenairy-Dr-Atlanta-GA-30328/2104348469_zpid/
New Construction,740 Abernathy Rd NE # 3EGQK0,33.937569,-84.365104,Sandy Springs,GA,30328,"$674,900 ",3,3.5,"3,031",,https://www.zillow.com/community/aria/2094950500_zpid/
New Construction,740 Abernathy Rd NE # 870SUY,33.937569,-84.365104,Sandy Springs,GA,30328,"$849,900 ",4,3.5,"3,535",,https://www.zillow.com/community/aria/2094950510_zpid/
House For Sale,539 Johnson Ferry Rd NE,33.922451,-84.369817,Sandy Springs,GA,30328,"$923,198 ",5,6,"5,500",The Dazsh Group LLC,https://www.zillow.com/homedetails/539-Johnson-Ferry-Rd-NE-Sandy-Springs-GA-30328/35936170_zpid/
House For Sale,100 Breakwater Cir,33.94017,-84.397957,Sandy Springs,GA,30328,"$649,900 ",5,5,"6,300",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/100-Breakwater-Cir-Sandy-Springs-GA-30328/35905067_zpid/
House For Sale,6590 Bridgewood Valley Rd,33.934191,-84.393985,Sandy Springs,GA,30328,"$525,000 ",4,3,"2,573",Muffley & Associates,https://www.zillow.com/homedetails/6590-Bridgewood-Valley-Rd-Sandy-Springs-GA-30328/35904248_zpid/
House For Sale,120 Marsh Glen Pt,33.943003,-84.396616,Sandy Springs,GA,30328,"$675,000 ",6,5,"3,596",,https://www.zillow.com/homedetails/120-Marsh-Glen-Pt-Sandy-Springs-GA-30328/35904549_zpid/
For Sale by Owner,7200 Lancaster Loop,33.948596,-84.372713,Atlanta,GA,30328,"$185,000 ",4,4,"2,176",,https://www.zillow.com/homedetails/7200-Lancaster-Loop-Atlanta-GA-30328/35937659_zpid/
New Construction,740 Abernathy Rd NE # 30FSQE,33.937569,-84.365104,Sandy Springs,GA,30328,"$339,900 ",1,2,"1,023",,https://www.zillow.com/community/aria/2094950490_zpid/
New Construction,444 Hilderbrand Dr # 0,33.9215,-84.37286,Sandy Springs,GA,30328,"$1,125,000 ",4,5,"4,145",,https://www.zillow.com/homedetails/444-Hilderbrand-Dr-0-Sandy-Springs-GA-30328/2100548689_zpid/
New Construction,444 Hilderbrand Dr,33.921505,-84.372855,Sandy Springs,GA,30328,"$1,125,000 ",4,5,"4,145",,https://www.zillow.com/homedetails/444-Hilderbrand-Dr-Sandy-Springs-GA-30328/35936157_zpid/
House For Sale,5715 Cameron Hall Pl,33.915793,-84.388108,Sandy Springs,GA,30328,"$500,000 ",3,3,"3,706",KELLER KNAPP INC,https://www.zillow.com/homedetails/5715-Cameron-Hall-Pl-Sandy-Springs-GA-30328/2092284340_zpid/
House For Sale,420 Riverhill Dr,33.925335,-84.393571,Sandy Springs,GA,30328,"$650,000 ",4,4,"2,897",Berkshire Hathaway HomeServices Georgia Properties - Dunwoody Sandy Springs,https://www.zillow.com/homedetails/420-Riverhill-Dr-Sandy-Springs-GA-30328/35904002_zpid/
House For Sale,6250 Glen Oaks Ln,33.924816,-84.369078,Sandy Springs,GA,30328,"$545,000 ",4,4,"3,074",BHGRE Metro Brokers,https://www.zillow.com/homedetails/6250-Glen-Oaks-Ln-Sandy-Springs-GA-30328/55018455_zpid/
House For Sale,310 Wilderlake Ct,33.960436,-84.381287,Sandy Springs,GA,30328,"$1,998,000 ",6,9,"7,563",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/310-Wilderlake-Ct-Sandy-Springs-GA-30328/35939038_zpid/
New Construction,6607 Aria Blvd,33.935393,-84.363854,Sandy Springs,GA,30328,"$930,728 ",3,4,"4,193",,https://www.zillow.com/homedetails/6607-Aria-Blvd-Sandy-Springs-GA-30328/2092548359_zpid/
New Construction,6674 Cadence Blvd # 72,33.9314,-84.3762,Sandy Springs,GA,30328,"$359,900 ",1,2,"1,011","Ashton Woods Realty, Llc",https://www.zillow.com/homedetails/6674-Cadence-Blvd-72-Sandy-Springs-GA-30328/2092587986_zpid/
New Construction,6426 Lucent Ln,33.935227,-84.363794,Sandy Springs,GA,30328,"$949,900 ",5,5,"3,682",,https://www.zillow.com/homedetails/6426-Lucent-Ln-Sandy-Springs-GA-30328/2092637046_zpid/
House For Sale,480 Riverside Pkwy,33.921653,-84.402646,Sandy Springs,GA,30328,"$850,000 ",5,4,"3,464",,https://www.zillow.com/homedetails/480-Riverside-Pkwy-Sandy-Springs-GA-30328/35905703_zpid/
Condo For Sale,634 Jefferson Cir UNIT 634,33.94645,-84.362708,Sandy Springs,GA,30328,"$419,900 ",3,4,"2,500",Berkshire Hathaway HomeServices Georgia Properties - East Cobb,https://www.zillow.com/homedetails/634-Jefferson-Cir-UNIT-634-Sandy-Springs-GA-30328/2092673541_zpid/
New Construction,6607 Aria Blvd # 124,33.9314,-84.3762,Sandy Springs,GA,30328,"$930,728 ",3,4,"4,193","Ashton Woods Realty, Llc",https://www.zillow.com/homedetails/6607-Aria-Blvd-124-Sandy-Springs-GA-30328/2092825491_zpid/
Condo For Sale,634 Jefferson Cir,33.94645,-84.362708,Sandy Springs,GA,30328,"$419,900 ",3,4,"2,500",Berkshire Hathaway HomeServices Georgia Properties - East Cobb,https://www.zillow.com/homedetails/634-Jefferson-Cir-Sandy-Springs-GA-30328/35925975_zpid/
Townhouse For Sale,634 Jefferson Cir # 634,33.94645,-84.362708,Sandy Springs,GA,30328,"$419,900 ",3,4,"2,500",Berkshire Hathaway HomeServices Georgia Properties,https://www.zillow.com/homedetails/634-Jefferson-Cir-634-Sandy-Springs-GA-30328/2092894184_zpid/
